Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2002,2002,t,268.75,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2003,2003,t,233.38,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2004,2004,t,265.41,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2005,2005,t,253.79,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2006,2006,t,240.06,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2007,2007,t,268.4,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2008,2008,t,227.74,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2009,2009,t,205.04,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2010,2010,t,216.3,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2011,2011,t,221.58,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2012,2012,t,189.9,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2013,2013,t,218.24,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2014,2014,t,228.62,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2015,2015,t,220.88,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2016,2016,t,246.4,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2017,2017,t,249.22,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2018,2018,t,321.57,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2019,2019,t,322.72,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2020,2020,t,351.13,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2021,2021,t,356.4,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2022,2022,t,286.7,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2954,Raw hides and skins of goats or kids,2023,2023,t,167.02,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2000,2000,t,97965.14,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2001,2001,t,103893.06,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2002,2002,t,94334.79,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2003,2003,t,99643.36,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2004,2004,t,94112.75,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2005,2005,t,96977.97,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2006,2006,t,98782.14,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2007,2007,t,105323.58,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2008,2008,t,108737.36,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2009,2009,t,93080.44,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2010,2010,t,86293.66,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2011,2011,t,82271.46,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2012,2012,t,83053.7,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2013,2013,t,87472.66,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2014,2014,t,88659.84,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2015,2015,t,88661.12,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2016,2016,t,87470.47,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2017,2017,t,82057.98,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2018,2018,t,85263.5,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2019,2019,t,81692.83,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2020,2020,t,83637.05,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2021,2021,t,80434.35,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2022,2022,t,79529.45,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2953,Raw hides and skins of sheep or lambs,2023,2023,t,80464.93,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2000,2000,t,12235392,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2001,2001,t,13119412,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2002,2002,t,13865939,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2003,2003,t,14349000,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2004,2004,t,15030000,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2005,2005,t,14637894,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2006,2006,t,15172464,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2007,2007,t,15618288,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2008,2008,t,15216840,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2009,2009,t,16483000,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2010,2010,t,17010456,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2011,2011,t,17339000,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2012,2012,t,19129000,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2013,2013,t,19469000,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2014,2014,t,21319715,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2015,2015,t,21938825,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2016,2016,t,21175530,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2017,2017,t,21461603,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2018,2018,t,21947466,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2019,2019,t,21786167,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2020,2020,t,21871305,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2021,2021,t,21886376,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2022,2022,t,21051000,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2211,Raw milk of cattle,2023,2023,t,21245000,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2000,2000,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2000,2000,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2001,2001,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2001,2001,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2002,2002,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2002,2002,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2003,2003,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2003,2003,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2004,2004,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2004,2004,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2005,2005,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2005,2005,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2006,2006,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2006,2006,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2007,2007,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2007,2007,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2008,2008,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2008,2008,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2009,2009,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2009,2009,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2010,2010,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2010,2010,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2011,2011,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2011,2011,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2012,2012,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2012,2012,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2013,2013,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2013,2013,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2014,2014,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2014,2014,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2015,2015,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2015,2015,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2016,2016,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2016,2016,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2017,2017,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2017,2017,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2018,2018,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2018,2018,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2019,2019,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2019,2019,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2020,2020,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2020,2020,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2021,2021,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2021,2021,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2022,2022,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2022,2022,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,113,Rice,2023,2023,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,113,Rice,2023,2023,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2000,2000,t,33372.74,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2001,2001,t,35392.14,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2002,2002,t,32136.03,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2003,2003,t,33944.44,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2004,2004,t,32060.39,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2005,2005,t,33036.45,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2006,2006,t,33651.06,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2007,2007,t,35879.46,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2008,2008,t,37042.4,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2009,2009,t,31708.72,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2010,2010,t,29396.74,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2011,2011,t,28026.54,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2012,2012,t,28293.02,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2013,2013,t,29798.38,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2014,2014,t,30202.8,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2015,2015,t,30203.24,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2016,2016,t,29797.63,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2017,2017,t,27953.82,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2018,2018,t,29045.81,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2019,2019,t,27829.43,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2020,2020,t,28491.74,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2021,2021,t,27400.71,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2022,2022,t,27092.45,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21514,"Sheep fat, unrendered",2023,2023,t,27411.13,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2000,2000,t,257200,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2001,2001,t,236661,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2002,2002,t,228300,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2003,2003,t,229600,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2004,2004,t,217700,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2005,2005,t,215500,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2006,2006,t,224700,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2007,2007,t,217900,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2008,2008,t,157500,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2009,2009,t,185800,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2010,2010,t,176300,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2011,2011,t,163700,A,Official figure,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2012,2012,t,165000,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2013,2013,t,159548,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2014,2014,t,152479.74,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2015,2015,t,147731.31,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2016,2016,t,153253.02,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2017,2017,t,150679.86,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2018,2018,t,148467.11,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2019,2019,t,147223.69,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2020,2020,t,143547.1,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2021,2021,t,137543.35,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2022,2022,t,131053.66,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",2023,2023,t,124043.48,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2000,2000,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2000,2000,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2001,2001,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2001,2001,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2002,2002,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2002,2002,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2003,2003,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2003,2003,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2004,2004,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2004,2004,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2005,2005,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2005,2005,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2006,2006,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2006,2006,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2007,2007,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2007,2007,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2008,2008,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2008,2008,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2009,2009,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2009,2009,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2010,2010,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2010,2010,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2011,2011,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2011,2011,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2012,2012,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2012,2012,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2013,2013,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2013,2013,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2014,2014,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2014,2014,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2015,2015,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2015,2015,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2016,2016,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2016,2016,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2017,2017,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2017,2017,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2018,2018,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2018,2018,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2019,2019,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,141,Soya beans,2019,2019,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,141,Soya beans,2020,2020,ha,,M,"Missing value (data cannot exist, not applicable)",
